day,month,year,cases,deaths,countriesAndTerritories,popData2019
20,5,2020,0,0,Montenegro,622182
19,5,2020,0,0,Montenegro,622182
18,5,2020,0,0,Montenegro,622182
17,5,2020,0,0,Montenegro,622182
16,5,2020,0,0,Montenegro,622182
15,5,2020,0,0,Montenegro,622182
14,5,2020,0,0,Montenegro,622182
13,5,2020,0,0,Montenegro,622182
12,5,2020,0,0,Montenegro,622182
11,5,2020,0,1,Montenegro,622182
10,5,2020,0,0,Montenegro,622182
9,5,2020,0,0,Montenegro,622182
8,5,2020,0,0,Montenegro,622182
7,5,2020,0,0,Montenegro,622182
6,5,2020,1,0,Montenegro,622182
5,5,2020,1,0,Montenegro,622182
4,5,2020,0,1,Montenegro,622182
3,5,2020,0,0,Montenegro,622182
2,5,2020,0,0,Montenegro,622182
1,5,2020,0,0,Montenegro,622182
30,4,2020,1,0,Montenegro,622182
29,4,2020,0,0,Montenegro,622182
28,4,2020,0,0,Montenegro,622182
27,4,2020,1,1,Montenegro,622182
26,4,2020,1,0,Montenegro,622182
25,4,2020,0,1,Montenegro,622182
24,4,2020,4,0,Montenegro,622182
23,4,2020,2,0,Montenegro,622182
22,4,2020,1,0,Montenegro,622182
21,4,2020,4,0,Montenegro,622182
20,4,2020,1,0,Montenegro,622182
19,4,2020,4,1,Montenegro,622182
18,4,2020,0,0,Montenegro,622182
17,4,2020,15,0,Montenegro,622182
16,4,2020,5,0,Montenegro,622182
15,4,2020,9,1,Montenegro,622182
14,4,2020,2,0,Montenegro,622182
13,4,2020,9,1,Montenegro,622182
12,4,2020,6,0,Montenegro,622182
11,4,2020,5,0,Montenegro,622182
10,4,2020,3,0,Montenegro,622182
9,4,2020,8,0,Montenegro,622182
8,4,2020,8,0,Montenegro,622182
7,4,2020,19,0,Montenegro,622182
6,4,2020,13,0,Montenegro,622182
5,4,2020,27,0,Montenegro,622182
4,4,2020,30,0,Montenegro,622182
3,4,2020,21,1,Montenegro,622182
2,4,2020,14,0,Montenegro,622182
1,4,2020,18,0,Montenegro,622182
31,3,2020,6,0,Montenegro,622182
30,3,2020,1,0,Montenegro,622182
29,3,2020,9,0,Montenegro,622182
28,3,2020,8,0,Montenegro,622182
27,3,2020,14,1,Montenegro,622182
26,3,2020,6,0,Montenegro,622182
25,3,2020,20,0,Montenegro,622182
24,3,2020,6,0,Montenegro,622182
23,3,2020,7,0,Montenegro,622182
22,3,2020,0,0,Montenegro,622182
21,3,2020,1,0,Montenegro,622182
20,3,2020,5,0,Montenegro,622182
19,3,2020,6,0,Montenegro,622182
18,3,2020,2,0,Montenegro,622182
6,7,2020,0,0,Montserrat,4991
5,7,2020,0,0,Montserrat,4991
4,7,2020,0,0,Montserrat,4991
3,7,2020,0,0,Montserrat,4991
2,7,2020,0,0,Montserrat,4991
1,7,2020,0,0,Montserrat,4991
30,6,2020,0,0,Montserrat,4991
29,6,2020,0,0,Montserrat,4991
28,6,2020,0,0,Montserrat,4991
27,6,2020,0,0,Montserrat,4991
26,6,2020,0,0,Montserrat,4991
25,6,2020,0,0,Montserrat,4991
24,6,2020,0,0,Montserrat,4991
23,6,2020,0,0,Montserrat,4991
22,6,2020,0,0,Montserrat,4991
21,6,2020,0,0,Montserrat,4991
20,6,2020,0,0,Montserrat,4991
19,6,2020,0,0,Montserrat,4991
18,6,2020,0,0,Montserrat,4991
17,6,2020,0,0,Montserrat,4991
16,6,2020,0,0,Montserrat,4991
15,6,2020,0,0,Montserrat,4991
14,6,2020,0,0,Montserrat,4991
13,6,2020,0,0,Montserrat,4991
12,6,2020,0,0,Montserrat,4991
11,6,2020,0,0,Montserrat,4991
10,6,2020,0,0,Montserrat,4991
9,6,2020,0,0,Montserrat,4991
8,6,2020,0,0,Montserrat,4991
7,6,2020,0,0,Montserrat,4991
6,6,2020,0,0,Montserrat,4991
5,6,2020,0,0,Montserrat,4991
4,6,2020,0,0,Montserrat,4991
3,6,2020,0,0,Montserrat,4991
2,6,2020,0,0,Montserrat,4991
1,6,2020,0,0,Montserrat,4991
31,5,2020,0,0,Montserrat,4991
30,5,2020,0,0,Montserrat,4991
29,5,2020,0,0,Montserrat,4991
28,5,2020,0,0,Montserrat,4991
27,5,2020,0,0,Montserrat,4991
26,5,2020,0,0,Montserrat,4991
25,5,2020,0,0,Montserrat,4991
24,5,2020,0,0,Montserrat,4991
23,5,2020,0,0,Montserrat,4991
22,5,2020,0,0,Montserrat,4991
21,5,2020,0,0,Montserrat,4991
20,5,2020,0,0,Montserrat,4991
19,5,2020,0,0,Montserrat,4991
18,5,2020,0,0,Montserrat,4991
17,5,2020,0,0,Montserrat,4991
16,5,2020,0,0,Montserrat,4991
15,5,2020,0,0,Montserrat,4991
14,5,2020,0,0,Montserrat,4991
13,5,2020,0,0,Montserrat,4991
12,5,2020,0,0,Montserrat,4991
11,5,2020,0,0,Montserrat,4991
10,5,2020,0,0,Montserrat,4991
9,5,2020,0,0,Montserrat,4991
8,5,2020,0,0,Montserrat,4991
7,5,2020,0,0,Montserrat,4991
6,5,2020,0,0,Montserrat,4991
5,5,2020,0,0,Montserrat,4991
4,5,2020,0,0,Montserrat,4991
3,5,2020,0,0,Montserrat,4991
2,5,2020,0,0,Montserrat,4991
1,5,2020,0,0,Montserrat,4991
30,4,2020,0,0,Montserrat,4991
29,4,2020,0,0,Montserrat,4991
28,4,2020,0,0,Montserrat,4991
27,4,2020,0,0,Montserrat,4991
26,4,2020,0,1,Montserrat,4991
25,4,2020,0,0,Montserrat,4991
24,4,2020,0,0,Montserrat,4991
23,4,2020,0,0,Montserrat,4991
22,4,2020,0,0,Montserrat,4991
21,4,2020,0,0,Montserrat,4991
20,4,2020,0,0,Montserrat,4991
19,4,2020,0,0,Montserrat,4991
18,4,2020,0,0,Montserrat,4991
17,4,2020,0,0,Montserrat,4991
16,4,2020,0,0,Montserrat,4991
15,4,2020,0,0,Montserrat,4991
14,4,2020,0,0,Montserrat,4991
13,4,2020,2,0,Montserrat,4991
12,4,2020,0,0,Montserrat,4991
11,4,2020,0,0,Montserrat,4991
10,4,2020,0,0,Montserrat,4991
9,4,2020,3,0,Montserrat,4991
8,4,2020,0,0,Montserrat,4991
7,4,2020,0,0,Montserrat,4991
6,4,2020,0,0,Montserrat,4991
5,4,2020,1,0,Montserrat,4991
4,4,2020,0,0,Montserrat,4991
3,4,2020,0,0,Montserrat,4991
2,4,2020,0,0,Montserrat,4991
31,3,2020,0,0,Montserrat,4991
30,3,2020,0,0,Montserrat,4991
29,3,2020,0,0,Montserrat,4991
28,3,2020,0,0,Montserrat,4991
27,3,2020,4,0,Montserrat,4991
26,3,2020,0,0,Montserrat,4991
25,3,2020,0,0,Montserrat,4991
24,3,2020,0,0,Montserrat,4991
23,3,2020,0,0,Montserrat,4991
22,3,2020,0,0,Montserrat,4991
21,3,2020,1,0,Montserrat,4991
6,7,2020,393,3,Morocco,36471766
5,7,2020,534,2,Morocco,36471766
4,7,2020,319,1,Morocco,36471766
3,7,2020,333,1,Morocco,36471766
2,7,2020,103,0,Morocco,36471766
1,7,2020,243,3,Morocco,36471766
30,6,2020,238,4,Morocco,36471766
29,6,2020,175,1,Morocco,36471766
28,6,2020,244,2,Morocco,36471766
27,6,2020,295,1,Morocco,36471766
26,6,2020,431,1,Morocco,36471766
25,6,2020,643,2,Morocco,36471766
24,6,2020,92,0,Morocco,36471766
23,6,2020,195,0,Morocco,36471766
22,6,2020,176,1,Morocco,36471766
21,6,2020,188,0,Morocco,36471766
20,6,2020,539,0,Morocco,36471766
19,6,2020,77,0,Morocco,36471766
18,6,2020,76,1,Morocco,36471766
17,6,2020,83,0,Morocco,36471766
16,6,2020,104,0,Morocco,36471766
15,6,2020,42,0,Morocco,36471766
14,6,2020,82,0,Morocco,36471766
13,6,2020,73,1,Morocco,36471766
12,6,2020,82,1,Morocco,36471766
11,6,2020,18,0,Morocco,36471766
10,6,2020,135,2,Morocco,36471766
9,6,2020,78,0,Morocco,36471766
8,6,2020,92,0,Morocco,36471766
7,6,2020,61,0,Morocco,36471766
6,6,2020,68,0,Morocco,36471766
5,6,2020,81,2,Morocco,36471766
4,6,2020,56,0,Morocco,36471766
3,6,2020,33,1,Morocco,36471766
2,6,2020,26,0,Morocco,36471766
1,6,2020,27,1,Morocco,36471766
31,5,2020,66,2,Morocco,36471766
30,5,2020,71,0,Morocco,36471766
29,5,2020,42,0,Morocco,36471766
28,5,2020,24,0,Morocco,36471766
27,5,2020,45,2,Morocco,36471766
26,5,2020,99,1,Morocco,36471766
25,5,2020,27,1,Morocco,36471766
24,5,2020,74,1,Morocco,36471766
23,5,2020,121,1,Morocco,36471766
22,5,2020,78,2,Morocco,36471766
21,5,2020,110,1,Morocco,36471766
20,5,2020,71,1,Morocco,36471766
19,5,2020,82,0,Morocco,36471766
18,5,2020,129,0,Morocco,36471766
17,5,2020,89,2,Morocco,36471766
16,5,2020,45,0,Morocco,36471766
15,5,2020,95,2,Morocco,36471766
14,5,2020,94,0,Morocco,36471766
13,5,2020,137,0,Morocco,36471766
12,5,2020,218,0,Morocco,36471766
11,5,2020,153,2,Morocco,36471766
10,5,2020,199,0,Morocco,36471766
9,5,2020,163,3,Morocco,36471766
8,5,2020,140,0,Morocco,36471766
7,5,2020,189,2,Morocco,36471766
6,5,2020,176,2,Morocco,36471766
5,5,2020,140,5,Morocco,36471766
4,5,2020,174,1,Morocco,36471766
3,5,2020,160,2,Morocco,36471766
2,5,2020,146,1,Morocco,36471766
1,5,2020,102,2,Morocco,36471766
30,4,2020,69,3,Morocco,36471766
29,4,2020,132,3,Morocco,36471766
28,4,2020,55,1,Morocco,36471766
27,4,2020,168,2,Morocco,36471766
26,4,2020,139,1,Morocco,36471766
25,4,2020,190,3,Morocco,36471766
24,4,2020,191,6,Morocco,36471766
23,4,2020,168,4,Morocco,36471766
22,4,2020,163,2,Morocco,36471766
21,4,2020,191,2,Morocco,36471766
20,4,2020,170,4,Morocco,36471766
19,4,2020,121,2,Morocco,36471766
18,4,2020,281,5,Morocco,36471766
17,4,2020,259,3,Morocco,36471766
16,4,2020,136,1,Morocco,36471766
15,4,2020,125,0,Morocco,36471766
14,4,2020,102,8,Morocco,36471766
13,4,2020,116,7,Morocco,36471766
12,4,2020,97,4,Morocco,36471766
11,4,2020,74,10,Morocco,36471766
10,4,2020,99,4,Morocco,36471766
9,4,2020,91,3,Morocco,36471766
8,4,2020,64,10,Morocco,36471766
7,4,2020,99,10,Morocco,36471766
6,4,2020,102,11,Morocco,36471766
5,4,2020,211,15,Morocco,36471766
4,4,2020,0,0,Morocco,36471766
3,4,2020,54,5,Morocco,36471766
2,4,2020,37,3,Morocco,36471766
1,4,2020,61,3,Morocco,36471766
31,3,2020,77,7,Morocco,36471766
30,3,2020,121,3,Morocco,36471766
29,3,2020,13,0,Morocco,36471766
28,3,2020,70,13,Morocco,36471766
27,3,2020,50,4,Morocco,36471766
26,3,2020,55,1,Morocco,36471766
25,3,2020,36,1,Morocco,36471766
24,3,2020,19,0,Morocco,36471766
23,3,2020,19,1,Morocco,36471766
22,3,2020,10,0,Morocco,36471766
21,3,2020,23,1,Morocco,36471766
20,3,2020,9,0,Morocco,36471766
19,3,2020,10,0,Morocco,36471766
18,3,2020,7,1,Morocco,36471766
17,3,2020,9,0,Morocco,36471766
16,3,2020,10,0,Morocco,36471766
15,3,2020,11,0,Morocco,36471766
14,3,2020,1,0,Morocco,36471766
13,3,2020,1,0,Morocco,36471766
12,3,2020,3,1,Morocco,36471766
6,3,2020,1,0,Morocco,36471766
3,3,2020,1,0,Morocco,36471766
6,7,2020,18,1,Mozambique,30366043
5,7,2020,30,1,Mozambique,30366043
4,7,2020,21,0,Mozambique,30366043
3,7,2020,15,0,Mozambique,30366043
2,7,2020,14,0,Mozambique,30366043
1,7,2020,6,0,Mozambique,30366043
30,6,2020,24,1,Mozambique,30366043
29,6,2020,20,0,Mozambique,30366043
28,6,2020,23,0,Mozambique,30366043
27,6,2020,28,0,Mozambique,30366043
26,6,2020,26,0,Mozambique,30366043
25,6,2020,5,0,Mozambique,30366043
24,6,2020,20,0,Mozambique,30366043
23,6,2020,4,0,Mozambique,30366043
22,6,2020,45,1,Mozambique,30366043
21,6,2020,20,0,Mozambique,30366043
20,6,2020,6,0,Mozambique,30366043
19,6,2020,11,0,Mozambique,30366043
18,6,2020,13,0,Mozambique,30366043
17,6,2020,29,1,Mozambique,30366043
16,6,2020,26,0,Mozambique,30366043
15,6,2020,30,1,Mozambique,30366043
14,6,2020,44,0,Mozambique,30366043
13,6,2020,20,0,Mozambique,30366043
12,6,2020,17,0,Mozambique,30366043
11,6,2020,19,0,Mozambique,30366043
10,6,2020,20,0,Mozambique,30366043
9,6,2020,7,0,Mozambique,30366043
8,6,2020,15,0,Mozambique,30366043
7,6,2020,57,0,Mozambique,30366043
6,6,2020,2,0,Mozambique,30366043
5,6,2020,36,0,Mozambique,30366043
4,6,2020,9,0,Mozambique,30366043
3,6,2020,53,0,Mozambique,30366043
2,6,2020,0,0,Mozambique,30366043
1,6,2020,10,0,Mozambique,30366043
31,5,2020,10,0,Mozambique,30366043
30,5,2020,1,0,Mozambique,30366043
29,5,2020,6,1,Mozambique,30366043
28,5,2020,14,0,Mozambique,30366043
27,5,2020,4,0,Mozambique,30366043
26,5,2020,15,1,Mozambique,30366043
25,5,2020,26,0,Mozambique,30366043
24,5,2020,4,0,Mozambique,30366043
23,5,2020,2,0,Mozambique,30366043
22,5,2020,6,0,Mozambique,30366043
21,5,2020,10,0,Mozambique,30366043
20,5,2020,1,0,Mozambique,30366043
19,5,2020,8,0,Mozambique,30366043
18,5,2020,8,0,Mozambique,30366043
17,5,2020,10,0,Mozambique,30366043
16,5,2020,4,0,Mozambique,30366043
15,5,2020,8,0,Mozambique,30366043
14,5,2020,3,0,Mozambique,30366043
13,5,2020,1,0,Mozambique,30366043
12,5,2020,12,0,Mozambique,30366043
11,5,2020,4,0,Mozambique,30366043
10,5,2020,5,0,Mozambique,30366043
9,5,2020,1,0,Mozambique,30366043
8,5,2020,0,0,Mozambique,30366043
7,5,2020,0,0,Mozambique,30366043
6,5,2020,1,0,Mozambique,30366043
5,5,2020,0,0,Mozambique,30366043
4,5,2020,1,0,Mozambique,30366043
3,5,2020,0,0,Mozambique,30366043
2,5,2020,3,0,Mozambique,30366043
1,5,2020,0,0,Mozambique,30366043
30,4,2020,0,0,Mozambique,30366043
29,4,2020,0,0,Mozambique,30366043
28,4,2020,0,0,Mozambique,30366043
27,4,2020,6,0,Mozambique,30366043
26,4,2020,5,0,Mozambique,30366043
25,4,2020,19,0,Mozambique,30366043
24,4,2020,5,0,Mozambique,30366043
23,4,2020,2,0,Mozambique,30366043
22,4,2020,0,0,Mozambique,30366043
21,4,2020,0,0,Mozambique,30366043
20,4,2020,4,0,Mozambique,30366043
19,4,2020,1,0,Mozambique,30366043
18,4,2020,3,0,Mozambique,30366043
17,4,2020,2,0,Mozambique,30366043
16,4,2020,1,0,Mozambique,30366043
15,4,2020,1,0,Mozambique,30366043
14,4,2020,6,0,Mozambique,30366043
13,4,2020,1,0,Mozambique,30366043
12,4,2020,0,0,Mozambique,30366043
11,4,2020,3,0,Mozambique,30366043
10,4,2020,0,0,Mozambique,30366043
9,4,2020,7,0,Mozambique,30366043
8,4,2020,0,0,Mozambique,30366043
7,4,2020,0,0,Mozambique,30366043
6,4,2020,0,0,Mozambique,30366043
5,4,2020,0,0,Mozambique,30366043
4,4,2020,0,0,Mozambique,30366043
3,4,2020,0,0,Mozambique,30366043
2,4,2020,2,0,Mozambique,30366043
1,4,2020,0,0,Mozambique,30366043
31,3,2020,0,0,Mozambique,30366043
30,3,2020,0,0,Mozambique,30366043
29,3,2020,1,0,Mozambique,30366043
28,3,2020,0,0,Mozambique,30366043
27,3,2020,2,0,Mozambique,30366043
26,3,2020,4,0,Mozambique,30366043
25,3,2020,0,0,Mozambique,30366043
24,3,2020,0,0,Mozambique,30366043
23,3,2020,1,0,Mozambique,30366043
6,7,2020,0,0,Myanmar,54045422
5,7,2020,7,0,Myanmar,54045422
4,7,2020,2,0,Myanmar,54045422
3,7,2020,0,0,Myanmar,54045422
2,7,2020,5,0,Myanmar,54045422
1,7,2020,0,0,Myanmar,54045422
30,6,2020,0,0,Myanmar,54045422
29,6,2020,3,0,Myanmar,54045422
28,6,2020,3,0,Myanmar,54045422
27,6,2020,0,0,Myanmar,54045422
26,6,2020,0,0,Myanmar,54045422
25,6,2020,1,0,Myanmar,54045422
24,6,2020,1,0,Myanmar,54045422
23,6,2020,1,0,Myanmar,54045422
22,6,2020,3,0,Myanmar,54045422
21,6,2020,1,0,Myanmar,54045422
20,6,2020,0,0,Myanmar,54045422
19,6,2020,23,0,Myanmar,54045422
18,6,2020,1,0,Myanmar,54045422
17,6,2020,0,0,Myanmar,54045422
16,6,2020,0,0,Myanmar,54045422
15,6,2020,1,0,Myanmar,54045422
14,6,2020,0,0,Myanmar,54045422
13,6,2020,0,0,Myanmar,54045422
12,6,2020,12,0,Myanmar,54045422
11,6,2020,3,0,Myanmar,54045422
10,6,2020,2,0,Myanmar,54045422
9,6,2020,1,0,Myanmar,54045422
8,6,2020,3,0,Myanmar,54045422
7,6,2020,4,0,Myanmar,54045422
6,6,2020,0,0,Myanmar,54045422
5,6,2020,2,0,Myanmar,54045422
4,6,2020,1,0,Myanmar,54045422
3,6,2020,5,0,Myanmar,54045422
2,6,2020,0,0,Myanmar,54045422
1,6,2020,4,0,Myanmar,54045422
31,5,2020,0,0,Myanmar,54045422
30,5,2020,18,0,Myanmar,54045422
29,5,2020,0,0,Myanmar,54045422
28,5,2020,0,0,Myanmar,54045422
27,5,2020,3,0,Myanmar,54045422
26,5,2020,2,0,Myanmar,54045422
25,5,2020,0,0,Myanmar,54045422
24,5,2020,0,0,Myanmar,54045422
23,5,2020,2,0,Myanmar,54045422
22,5,2020,0,0,Myanmar,54045422
21,5,2020,6,0,Myanmar,54045422
20,5,2020,2,0,Myanmar,54045422
19,5,2020,4,0,Myanmar,54045422
18,5,2020,5,0,Myanmar,54045422
17,5,2020,0,0,Myanmar,54045422
16,5,2020,1,0,Myanmar,54045422
15,5,2020,0,0,Myanmar,54045422
14,5,2020,1,0,Myanmar,54045422
13,5,2020,0,0,Myanmar,54045422
12,5,2020,0,0,Myanmar,54045422
11,5,2020,2,0,Myanmar,54045422
10,5,2020,1,0,Myanmar,54045422
9,5,2020,1,0,Myanmar,54045422
8,5,2020,14,0,Myanmar,54045422
7,5,2020,1,0,Myanmar,54045422
6,5,2020,0,0,Myanmar,54045422
5,5,2020,6,0,Myanmar,54045422
4,5,2020,4,0,Myanmar,54045422
3,5,2020,0,0,Myanmar,54045422
2,5,2020,0,0,Myanmar,54045422
1,5,2020,1,0,Myanmar,54045422
30,4,2020,0,1,Myanmar,54045422
29,4,2020,4,0,Myanmar,54045422
28,4,2020,0,0,Myanmar,54045422
27,4,2020,0,0,Myanmar,54045422
26,4,2020,2,0,Myanmar,54045422
25,4,2020,12,0,Myanmar,54045422
24,4,2020,5,0,Myanmar,54045422
23,4,2020,6,0,Myanmar,54045422
22,4,2020,2,0,Myanmar,54045422
21,4,2020,8,0,Myanmar,54045422
20,4,2020,4,0,Myanmar,54045422
19,4,2020,13,0,Myanmar,54045422
18,4,2020,9,1,Myanmar,54045422
17,4,2020,11,0,Myanmar,54045422
16,4,2020,0,0,Myanmar,54045422
15,4,2020,12,0,Myanmar,54045422
14,4,2020,21,0,Myanmar,54045422
13,4,2020,10,1,Myanmar,54045422
12,4,2020,3,0,Myanmar,54045422
11,4,2020,1,0,Myanmar,54045422
10,4,2020,5,0,Myanmar,54045422
9,4,2020,0,2,Myanmar,54045422
8,4,2020,0,0,Myanmar,54045422
7,4,2020,1,0,Myanmar,54045422
6,4,2020,0,0,Myanmar,54045422
5,4,2020,1,0,Myanmar,54045422
4,4,2020,0,0,Myanmar,54045422
3,4,2020,4,0,Myanmar,54045422
2,4,2020,1,0,Myanmar,54045422
1,4,2020,1,1,Myanmar,54045422
31,3,2020,6,0,Myanmar,54045422
30,3,2020,0,0,Myanmar,54045422
29,3,2020,3,0,Myanmar,54045422
28,3,2020,0,0,Myanmar,54045422
27,3,2020,2,0,Myanmar,54045422
26,3,2020,0,0,Myanmar,54045422
25,3,2020,1,0,Myanmar,54045422
24,3,2020,2,0,Myanmar,54045422
17,3,2020,0,0,Myanmar,54045422
6,7,2020,37,0,Namibia,2494524
5,7,2020,25,0,Namibia,2494524
4,7,2020,57,0,Namibia,2494524
3,7,2020,8,0,Namibia,2494524
2,7,2020,82,0,Namibia,2494524
1,7,2020,7,0,Namibia,2494524
30,6,2020,13,0,Namibia,2494524
29,6,2020,62,0,Namibia,2494524
28,6,2020,0,0,Namibia,2494524
27,6,2020,40,0,Namibia,2494524
26,6,2020,5,0,Namibia,2494524
25,6,2020,4,0,Namibia,2494524
24,6,2020,9,0,Namibia,2494524
23,6,2020,8,0,Namibia,2494524
22,6,2020,9,0,Namibia,2494524
21,6,2020,1,0,Namibia,2494524
20,6,2020,6,0,Namibia,2494524
19,6,2020,3,0,Namibia,2494524
18,6,2020,2,0,Namibia,2494524
17,6,2020,2,0,Namibia,2494524
16,6,2020,0,0,Namibia,2494524
15,6,2020,0,0,Namibia,2494524
14,6,2020,1,0,Namibia,2494524
13,6,2020,0,0,Namibia,2494524
12,6,2020,0,0,Namibia,2494524
11,6,2020,0,0,Namibia,2494524
10,6,2020,0,0,Namibia,2494524
9,6,2020,2,0,Namibia,2494524
8,6,2020,0,0,Namibia,2494524
7,6,2020,4,0,Namibia,2494524
6,6,2020,0,0,Namibia,2494524
5,6,2020,0,0,Namibia,2494524
4,6,2020,0,0,Namibia,2494524
3,6,2020,0,0,Namibia,2494524
2,6,2020,1,0,Namibia,2494524
1,6,2020,1,0,Namibia,2494524
31,5,2020,0,0,Namibia,2494524
30,5,2020,1,0,Namibia,2494524
29,5,2020,0,0,Namibia,2494524
28,5,2020,1,0,Namibia,2494524
27,5,2020,0,0,Namibia,2494524
26,5,2020,0,0,Namibia,2494524
25,5,2020,1,0,Namibia,2494524
24,5,2020,1,0,Namibia,2494524
23,5,2020,1,0,Namibia,2494524
22,5,2020,2,0,Namibia,2494524
21,5,2020,0,0,Namibia,2494524
20,5,2020,0,0,Namibia,2494524
19,5,2020,0,0,Namibia,2494524
18,5,2020,0,0,Namibia,2494524
17,5,2020,0,0,Namibia,2494524
16,5,2020,0,0,Namibia,2494524
15,5,2020,0,0,Namibia,2494524
14,5,2020,0,0,Namibia,2494524
13,5,2020,0,0,Namibia,2494524
12,5,2020,0,0,Namibia,2494524
11,5,2020,0,0,Namibia,2494524
10,5,2020,0,0,Namibia,2494524
9,5,2020,0,0,Namibia,2494524
8,5,2020,0,0,Namibia,2494524
7,5,2020,0,0,Namibia,2494524
6,5,2020,0,0,Namibia,2494524
5,5,2020,0,0,Namibia,2494524
4,5,2020,0,0,Namibia,2494524
3,5,2020,0,0,Namibia,2494524
2,5,2020,0,0,Namibia,2494524
1,5,2020,0,0,Namibia,2494524
30,4,2020,0,0,Namibia,2494524
29,4,2020,0,0,Namibia,2494524
28,4,2020,0,0,Namibia,2494524
27,4,2020,0,0,Namibia,2494524
26,4,2020,0,0,Namibia,2494524
25,4,2020,0,0,Namibia,2494524
24,4,2020,0,0,Namibia,2494524
23,4,2020,0,0,Namibia,2494524
22,4,2020,0,0,Namibia,2494524
21,4,2020,0,0,Namibia,2494524
20,4,2020,0,0,Namibia,2494524
19,4,2020,0,0,Namibia,2494524
18,4,2020,0,0,Namibia,2494524
17,4,2020,0,0,Namibia,2494524
16,4,2020,0,0,Namibia,2494524
15,4,2020,0,0,Namibia,2494524
14,4,2020,0,0,Namibia,2494524
13,4,2020,0,0,Namibia,2494524
12,4,2020,0,0,Namibia,2494524
11,4,2020,0,0,Namibia,2494524
10,4,2020,0,0,Namibia,2494524
9,4,2020,0,0,Namibia,2494524
8,4,2020,0,0,Namibia,2494524
7,4,2020,0,0,Namibia,2494524
6,4,2020,2,0,Namibia,2494524
5,4,2020,0,0,Namibia,2494524
4,4,2020,1,0,Namibia,2494524
3,4,2020,0,0,Namibia,2494524
2,4,2020,2,0,Namibia,2494524
1,4,2020,0,0,Namibia,2494524
31,3,2020,0,0,Namibia,2494524
30,3,2020,3,0,Namibia,2494524
29,3,2020,0,0,Namibia,2494524
28,3,2020,0,0,Namibia,2494524
27,3,2020,4,0,Namibia,2494524
26,3,2020,1,0,Namibia,2494524
25,3,2020,0,0,Namibia,2494524
24,3,2020,0,0,Namibia,2494524
23,3,2020,0,0,Namibia,2494524
22,3,2020,0,0,Namibia,2494524
21,3,2020,1,0,Namibia,2494524
20,3,2020,0,0,Namibia,2494524
19,3,2020,0,0,Namibia,2494524
18,3,2020,0,0,Namibia,2494524
17,3,2020,0,0,Namibia,2494524
16,3,2020,0,0,Namibia,2494524
15,3,2020,2,0,Namibia,2494524
6,7,2020,293,0,Nepal,28608715
5,7,2020,232,2,Nepal,28608715
4,7,2020,740,1,Nepal,28608715
3,7,2020,473,1,Nepal,28608715
2,7,2020,482,1,Nepal,28608715
1,7,2020,316,0,Nepal,28608715
30,6,2020,476,1,Nepal,28608715
29,6,2020,1017,1,Nepal,28608715
28,6,2020,0,0,Nepal,28608715
27,6,2020,593,1,Nepal,28608715
26,6,2020,434,3,Nepal,28608715
25,6,2020,1702,0,Nepal,28608715
24,6,2020,0,0,Nepal,28608715
23,6,2020,0,0,Nepal,28608715
22,6,2020,421,1,Nepal,28608715
21,6,2020,331,0,Nepal,28608715
20,6,2020,426,0,Nepal,28608715
19,6,2020,671,2,Nepal,28608715
18,6,2020,586,1,Nepal,28608715
17,6,2020,380,0,Nepal,28608715
16,6,2020,451,0,Nepal,28608715
15,6,2020,425,1,Nepal,28608715
14,6,2020,273,2,Nepal,28608715
13,6,2020,448,1,Nepal,28608715
12,6,2020,250,0,Nepal,28608715
11,6,2020,279,0,Nepal,28608715
10,6,2020,323,1,Nepal,28608715
9,6,2020,314,1,Nepal,28608715
8,6,2020,536,2,Nepal,28608715
7,6,2020,0,0,Nepal,28608715
6,6,2020,278,1,Nepal,28608715
5,6,2020,334,1,Nepal,28608715
4,6,2020,201,1,Nepal,28608715
3,6,2020,301,0,Nepal,28608715
2,6,2020,226,0,Nepal,28608715
1,6,2020,171,2,Nepal,28608715
31,5,2020,189,0,Nepal,28608715
30,5,2020,170,1,Nepal,28608715
29,5,2020,156,1,Nepal,28608715
28,5,2020,114,0,Nepal,28608715
27,5,2020,90,0,Nepal,28608715
26,5,2020,79,1,Nepal,28608715
25,5,2020,19,0,Nepal,28608715
24,5,2020,36,0,Nepal,28608715
23,5,2020,61,0,Nepal,28608715
22,5,2020,43,1,Nepal,28608715
21,5,2020,42,0,Nepal,28608715
20,5,2020,27,0,Nepal,28608715
19,5,2020,71,0,Nepal,28608715
18,5,2020,13,1,Nepal,28608715
17,5,2020,15,1,Nepal,28608715
16,5,2020,18,0,Nepal,28608715
15,5,2020,39,0,Nepal,28608715
14,5,2020,2,0,Nepal,28608715
13,5,2020,83,0,Nepal,28608715
12,5,2020,14,0,Nepal,28608715
11,5,2020,11,0,Nepal,28608715
10,5,2020,8,0,Nepal,28608715
9,5,2020,0,0,Nepal,28608715
8,5,2020,2,0,Nepal,28608715
7,5,2020,17,0,Nepal,28608715
6,5,2020,0,0,Nepal,28608715
5,5,2020,7,0,Nepal,28608715
4,5,2020,16,0,Nepal,28608715
3,5,2020,0,0,Nepal,28608715
2,5,2020,2,0,Nepal,28608715
1,5,2020,0,0,Nepal,28608715
30,4,2020,3,0,Nepal,28608715
29,4,2020,2,0,Nepal,28608715
28,4,2020,0,0,Nepal,28608715
27,4,2020,3,0,Nepal,28608715
